mean_SFR mean_SFR_spi mean_SFR_ell mean_SSFR mean_SSFR_spi mean_SSFR_ell mean_e mean_e_spi mean_e_ell std_e std_e_spi std_e_ell split_fracs
3.929342e-01 5.289319e-01 2.165199e-02 2.376832e-10 3.242017e-10 1.482317e-12 1.963060e-01 1.884583e-01 2.177308e-01 1.861869e-01 1.538524e-01 2.530916e-01 3.662921e-01
6.919276e-01 8.855504e-01 7.324231e-02 3.885957e-10 5.092604e-10 3.034665e-12 2.503947e-01 2.261537e-01 3.278521e-01 2.517038e-01 2.053296e-01 3.509996e-01 3.129584e-01
7.547558e-02 2.321390e-01 5.126704e-03 4.741495e-11 1.491641e-10 1.725046e-12 1.971251e-01 1.750369e-01 2.070437e-01 2.083260e-01 1.566965e-01 2.270351e-01 2.226950e+00
1.541182e-01 2.694089e-01 1.163067e-02 1.124219e-10 2.008461e-10 3.138655e-12 2.574148e-01 2.477644e-01 2.693417e-01 2.193598e-01 1.870317e-01 2.531766e-01 8.091286e-01
1.924522e-01 4.176859e-01 1.120623e-02 1.193527e-10 2.639969e-10 2.957325e-12 1.903406e-01 1.753283e-01 2.024210e-01 2.026214e-01 1.459844e-01 2.379415e-01 1.242697e+00
1.974847e-01 3.496573e-01 4.538631e-03 1.509523e-10 2.684661e-10 1.951410e-12 1.934704e-01 1.711993e-01 2.217089e-01 2.054080e-01 1.498025e-01 2.565348e-01 7.886792e-01
4.504581e-01 7.095028e-01 7.735387e-03 2.065651e-10 3.260789e-10 2.309076e-12 1.844201e-01 1.729190e-01 2.040760e-01 1.900540e-01 1.539647e-01 2.381737e-01 5.851172e-01
4.789897e-01 6.626036e-01 8.775688e-03 2.668009e-10 3.706564e-10 8.387908e-13 2.139116e-01 1.981789e-01 2.542012e-01 2.073446e-01 1.727715e-01 2.727439e-01 3.904899e-01
3.184259e-01 4.438392e-01 6.140625e-02 1.706536e-10 2.526258e-10 2.661222e-12 2.169006e-01 2.129573e-01 2.249818e-01 1.992666e-01 1.726983e-01 2.446692e-01 4.879518e-01
2.873726e-01 4.087327e-01 5.696418e-02 2.903348e-10 4.408824e-10 4.512537e-12 2.550456e-01 2.475352e-01 2.693044e-01 2.118536e-01 2.126288e-01 2.096351e-01 5.267176e-01
4.728567e-01 6.817445e-01 1.042243e-02 2.365845e-10 3.425177e-10 2.070314e-12 1.789780e-01 1.798036e-01 1.771503e-01 1.758201e-01 1.542668e-01 2.160040e-01 4.517134e-01
5.205156e-01 7.389287e-01 1.183370e-02 2.359343e-10 3.363801e-10 1.997280e-12 2.100405e-01 2.073528e-01 2.163002e-01 1.906460e-01 1.687956e-01 2.336271e-01 4.293706e-01
1.362682e+00 1.604526e+00 4.549699e-02 6.077261e-10 7.190500e-10 1.408166e-12 2.505114e-01 2.533381e-01 2.351161e-01 2.268655e-01 2.211105e-01 2.553993e-01 1.836066e-01
9.535848e-01 1.048979e+00 1.586295e-01 8.183172e-10 9.160833e-10 3.599491e-12 2.729252e-01 2.655094e-01 3.347234e-01 2.292949e-01 2.167704e-01 3.079855e-01 1.200000e-01
1.330362e-01 2.450485e-01 4.411963e-03 1.040437e-10 1.931450e-10 1.728094e-12 2.168287e-01 2.129285e-01 2.213073e-01 2.043312e-01 1.759615e-01 2.325995e-01 8.708487e-01
2.877702e-01 4.312171e-01 3.823210e-02 2.258695e-10 3.531239e-10 4.499936e-12 2.828336e-01 2.861391e-01 2.770832e-01 2.479901e-01 2.488788e-01 2.463309e-01 5.748503e-01
5.897103e-01 8.044870e-01 2.178287e-02 2.409773e-10 3.315702e-10 1.425371e-12 2.081589e-01 1.865742e-01 2.652348e-01 2.108651e-01 1.562805e-01 3.049047e-01 3.781764e-01
1.390679e-01 2.292929e-01 1.011811e-02 1.234637e-10 2.076148e-10 3.194600e-12 2.237637e-01 2.167711e-01 2.337575e-01 2.194770e-01 1.908717e-01 2.545124e-01 6.996904e-01
2.999743e-01 4.959579e-01 2.881896e-02 1.530457e-10 2.618927e-10 2.449072e-12 1.634193e-01 1.543101e-01 1.760223e-01 1.562192e-01 1.417622e-01 1.734678e-01 7.227723e-01
5.943631e-01 8.093417e-01 9.373150e-03 2.721720e-10 3.715484e-10 1.753738e-12 2.191300e-01 2.132832e-01 2.350400e-01 2.085626e-01 1.892550e-01 2.530871e-01 3.674912e-01
2.258486e-01 4.012395e-01 2.232569e-02 1.596393e-10 2.959249e-10 1.493970e-12 2.014541e-01 1.815513e-01 2.245493e-01 2.223705e-01 1.497293e-01 2.825258e-01 8.617747e-01
3.403798e-01 4.685765e-01 6.354773e-03 2.314764e-10 3.195233e-10 2.064191e-12 1.757756e-01 1.715833e-01 1.866989e-01 1.684196e-01 1.529710e-01 2.028221e-01 3.837934e-01
1.604344e+00 1.822634e+00 1.804957e-01 5.045017e-10 5.813365e-10 3.329433e-12 2.129294e-01 2.087165e-01 2.404095e-01 1.805088e-01 1.801135e-01 1.806721e-01 1.533101e-01
1.140124e-01 5.027833e-01 4.434974e-03 4.255588e-11 1.880509e-10 1.547223e-12 1.832944e-01 1.494568e-01 1.928317e-01 2.258187e-01 1.315414e-01 2.451049e-01 3.547912e+00
2.148567e-01 3.314152e-01 1.359894e-02 1.413103e-10 2.218366e-10 2.268123e-12 2.050124e-01 2.010305e-01 2.118879e-01 1.970455e-01 1.829495e-01 2.190913e-01 5.791506e-01
1.563224e-01 2.566282e-01 1.082382e-02 1.241775e-10 2.082687e-10 2.199044e-12 2.120885e-01 2.138606e-01 2.095179e-01 1.962595e-01 1.801930e-01 2.174395e-01 6.893939e-01
1.835096e-01 2.733261e-01 1.910856e-02 1.683799e-10 2.580386e-10 4.267739e-12 2.475917e-01 2.273154e-01 2.847056e-01 2.370207e-01 1.910419e-01 3.001242e-01 5.463259e-01
1.917492e-01 3.606217e-01 9.544600e-03 1.293949e-10 2.469466e-10 2.562862e-12 2.045713e-01 1.751471e-01 2.363184e-01 2.404542e-01 1.602832e-01 3.008988e-01 9.268293e-01
8.834594e-01 1.143501e+00 1.498861e-02 4.252713e-10 5.521112e-10 1.658821e-12 2.614637e-01 2.475629e-01 3.078887e-01 2.548687e-01 2.199004e-01 3.429335e-01 2.994242e-01
4.019594e-01 5.835062e-01 1.326295e-02 3.157037e-10 4.623562e-10 1.717081e-12 2.844845e-01 2.639523e-01 3.284445e-01 2.852339e-01 2.352779e-01 3.663272e-01 4.670659e-01
1.130130e-01 2.371603e-01 1.080343e-02 9.005046e-11 1.977285e-10 1.399876e-12 1.937682e-01 2.005250e-01 1.882055e-01 1.951708e-01 1.719093e-01 2.122571e-01 1.214634e+00
3.037382e-01 5.093809e-01 1.405887e-02 2.315661e-10 3.944765e-10 2.081772e-12 2.103067e-01 1.932826e-01 2.342877e-01 2.196940e-01 1.671121e-01 2.755589e-01 7.098976e-01
1.323988e-01 2.469258e-01 5.947780e-03 1.082752e-10 2.034139e-10 3.230968e-12 2.118219e-01 1.975182e-01 2.276149e-01 2.020717e-01 1.646782e-01 2.355835e-01 9.057018e-01
3.757901e-01 5.887224e-01 1.505111e-02 1.865186e-10 2.952391e-10 2.329835e-12 1.878626e-01 1.930088e-01 1.791442e-01 1.741542e-01 1.672681e-01 1.849105e-01 5.902669e-01
1.130829e-01 4.139183e-01 4.564239e-03 6.177449e-11 2.282499e-10 1.722782e-12 1.758533e-01 1.615603e-01 1.810092e-01 1.978400e-01 1.378870e-01 2.151767e-01 2.772201e+00
3.249676e-01 5.528412e-01 1.646823e-02 1.511381e-10 2.611995e-10 2.135127e-12 1.798678e-01 1.741656e-01 1.875874e-01 1.852848e-01 1.546715e-01 2.198096e-01 7.386520e-01
1.529832e-01 3.318662e-01 5.196932e-03 1.036624e-10 2.270236e-10 1.746010e-12 2.049862e-01 1.801622e-01 2.254948e-01 2.351032e-01 1.505731e-01 2.850924e-01 1.210417e+00
8.013351e-02 2.491312e-01 4.368389e-03 5.613610e-11 1.766894e-10 2.089572e-12 1.804504e-01 1.789477e-01 1.811240e-01 1.814952e-01 1.551125e-01 1.921468e-01 2.230548e+00
4.364899e-01 6.100661e-01 2.005619e-02 3.080762e-10 4.355771e-10 2.183556e-12 2.212908e-01 2.152817e-01 2.357075e-01 2.101730e-01 1.751517e-01 2.761407e-01 4.168157e-01
2.562671e-01 3.880132e-01 1.579086e-02 1.860920e-10 2.860562e-10 3.627297e-12 2.230369e-01 2.218713e-01 2.251647e-01 1.969125e-01 1.730101e-01 2.343221e-01 5.478548e-01
2.583766e-01 4.403626e-01 1.272205e-02 1.409713e-10 2.439082e-10 2.021664e-12 1.801821e-01 1.817381e-01 1.780817e-01 1.753062e-01 1.593206e-01 1.947953e-01 7.408207e-01
3.151051e-01 5.347065e-01 3.396025e-03 1.690293e-10 2.872140e-10 1.274208e-12 1.658884e-01 1.674925e-01 1.636115e-01 1.624845e-01 1.455607e-01 1.838268e-01 7.045075e-01
1.518470e-01 2.670721e-01 9.338699e-03 1.252201e-10 2.243594e-10 2.606398e-12 1.990501e-01 1.795710e-01 2.231416e-01 2.231905e-01 1.644776e-01 2.773352e-01 8.085502e-01
1.209592e-01 2.915631e-01 1.692424e-02 1.041644e-10 2.701354e-10 2.954614e-12 1.960387e-01 1.840902e-01 2.033249e-01 1.929398e-01 1.450960e-01 2.166748e-01 1.639871e+00
6.450583e-01 7.635386e-01 2.451821e-02 3.216126e-10 3.826248e-10 2.061207e-12 2.146110e-01 2.168334e-01 2.029713e-01 1.968112e-01 1.937134e-01 2.119184e-01 1.909308e-01
1.097459e-01 3.268655e-01 5.528591e-03 7.447548e-11 2.249243e-10 2.260058e-12 1.808089e-01 1.764982e-01 1.828781e-01 1.809678e-01 1.439476e-01 1.962391e-01 2.083333e+00
2.402128e-01 3.695363e-01 7.566927e-02 1.675396e-10 2.973097e-10 2.427843e-12 2.319940e-01 1.977201e-01 2.756021e-01 2.642765e-01 1.592189e-01 3.507906e-01 7.859532e-01
2.318170e-01 3.550693e-01 4.902324e-03 1.773947e-10 2.726392e-10 2.043960e-12 1.945135e-01 1.884989e-01 2.055868e-01 1.699276e-01 1.479328e-01 2.038568e-01 5.431655e-01
2.537208e-01 3.894051e-01 1.409705e-02 1.955891e-10 3.051248e-10 2.145042e-12 2.149248e-01 2.108730e-01 2.220806e-01 2.033552e-01 1.778637e-01 2.417337e-01 5.662393e-01
3.661826e-01 6.788048e-01 7.377558e-03 1.804479e-10 3.362360e-10 1.645581e-12 1.922749e-01 1.784579e-01 2.081332e-01 2.140600e-01 1.592316e-01 2.623767e-01 8.712871e-01
5.740246e-01 7.155074e-01 2.178524e-02 3.059011e-10 3.834404e-10 3.247891e-12 2.123003e-01 2.184015e-01 1.884858e-01 1.847407e-01 1.844753e-01 1.838458e-01 2.561983e-01
4.851866e-01 5.366580e-01 4.786625e-03 3.329520e-10 3.679927e-10 5.906059e-12 2.691225e-01 2.617672e-01 3.377715e-01 2.329768e-01 2.315700e-01 2.348620e-01 1.071429e-01
3.812567e-01 5.662401e-01 9.257228e-03 2.114902e-10 3.155978e-10 2.130798e-12 1.658631e-01 1.634978e-01 1.706197e-01 1.528270e-01 1.421387e-01 1.722272e-01 4.972678e-01
8.206874e-01 9.922686e-01 2.657470e-02 3.109580e-10 3.776207e-10 2.428849e-12 1.887203e-01 1.904033e-01 1.809312e-01 1.646658e-01 1.573273e-01 1.948773e-01 2.160665e-01
2.334323e-01 3.446969e-01 1.713381e-02 1.708125e-10 2.573775e-10 2.530136e-12 2.431709e-01 2.309976e-01 2.668357e-01 2.186990e-01 2.055854e-01 2.404107e-01 5.144033e-01
4.074769e-01 6.590848e-01 8.560040e-03 2.239145e-10 3.638851e-10 1.995306e-12 1.988067e-01 2.048576e-01 1.892131e-01 1.895249e-01 1.691933e-01 2.175613e-01 6.307278e-01
4.363804e-01 5.308276e-01 4.088284e-02 2.857939e-10 3.532549e-10 3.301101e-12 2.401097e-01 2.352813e-01 2.603287e-01 2.026741e-01 1.897449e-01 2.486290e-01 2.388060e-01
3.309564e-01 4.571986e-01 4.574300e-03 5.136077e-10 7.106380e-10 4.212457e-12 3.546866e-01 3.659269e-01 3.256265e-01 3.096242e-01 3.081473e-01 3.115364e-01 3.867925e-01
1.617052e-01 2.987671e-01 8.828421e-03 1.290082e-10 2.419813e-10 2.999869e-12 2.117818e-01 1.993896e-01 2.256039e-01 2.089581e-01 1.739196e-01 2.413806e-01 8.965517e-01
4.968311e-01 7.366949e-01 7.341783e-03 2.472202e-10 3.677607e-10 1.233557e-12 2.076748e-01 1.914351e-01 2.408151e-01 2.090641e-01 1.739668e-01 2.636383e-01 4.900285e-01
5.337708e-01 7.165214e-01 1.579070e-02 3.698576e-10 4.996010e-10 2.118874e-12 2.812028e-01 2.627655e-01 3.334608e-01 2.598590e-01 2.040094e-01 3.704883e-01 3.528139e-01
1.984185e-01 4.475665e-01 6.064588e-03 1.170384e-10 2.672201e-10 1.091140e-12 1.967923e-01 1.617424e-01 2.238524e-01 2.359890e-01 1.462352e-01 2.837181e-01 1.295259e+00
1.392661e-01 2.507220e-01 7.048736e-03 1.175884e-10 2.148722e-10 2.183238e-12 2.076667e-01 2.155497e-01 1.983153e-01 1.994880e-01 1.798883e-01 2.201251e-01 8.429752e-01
7.900096e-01 1.060176e+00 1.153116e-02 4.290868e-10 5.775377e-10 1.328236e-12 2.435203e-01 2.543625e-01 2.122786e-01 2.377383e-01 2.296553e-01 2.570812e-01 3.470437e-01
8.979855e-01 1.121005e+00 5.906914e-03 5.829324e-10 7.284163e-10 9.969108e-13 2.603721e-01 2.673021e-01 2.326523e-01 2.302249e-01 2.263178e-01 2.432656e-01 2.500000e-01
3.806894e-01 6.454751e-01 1.058007e-02 1.338083e-10 2.281195e-10 1.982843e-12 1.775216e-01 1.701904e-01 1.877689e-01 1.847264e-01 1.541696e-01 2.200419e-01 7.154255e-01
7.616383e-01 9.742655e-01 2.066495e-02 4.206372e-10 5.409297e-10 1.436112e-12 2.415073e-01 2.487427e-01 2.162931e-01 2.097997e-01 1.992975e-01 2.411850e-01 2.869565e-01
4.796769e-01 6.003836e-01 2.121335e-02 2.787522e-10 3.511930e-10 3.609999e-12 2.126917e-01 2.008970e-01 2.574903e-01 1.899558e-01 1.746226e-01 2.340520e-01 2.632850e-01
8.251710e-01 1.174991e+00 9.723575e-02 2.085607e-10 3.074938e-10 2.692712e-12 1.900723e-01 1.836293e-01 2.034794e-01 1.888919e-01 1.549955e-01 2.442744e-01 4.805654e-01
2.850899e-01 4.993074e-01 1.545852e-02 1.569404e-10 2.793845e-10 2.822430e-12 1.780825e-01 1.763979e-01 1.802028e-01 1.787644e-01 1.498024e-01 2.095857e-01 7.944828e-01
5.037278e-01 7.183202e-01 1.638225e-02 2.316719e-10 3.330655e-10 1.403952e-12 1.947983e-01 1.873372e-01 2.117426e-01 1.892830e-01 1.527138e-01 2.526207e-01 4.403292e-01
1.365502e-01 1.934783e-01 4.434047e-03 1.538625e-10 2.189441e-10 2.823851e-12 2.559036e-01 2.706196e-01 2.217512e-01 1.892477e-01 1.910422e-01 1.804495e-01 4.308943e-01
1.641853e-01 2.590840e-01 3.039365e-02 1.930127e-10 3.273537e-10 3.613889e-12 2.293714e-01 2.222953e-01 2.393474e-01 1.871265e-01 1.728704e-01 2.051383e-01 7.093023e-01
8.121750e-02 2.206583e-01 4.309433e-03 7.170989e-11 1.975846e-10 2.284156e-12 2.247202e-01 2.117066e-01 2.318978e-01 2.022179e-01 1.650017e-01 2.197381e-01 1.813084e+00
3.822006e-01 6.225985e-01 1.362856e-02 1.960773e-10 3.225086e-10 2.236062e-12 2.094652e-01 1.838743e-01 2.487005e-01 2.218882e-01 1.490535e-01 2.968390e-01 6.522411e-01
2.006347e-01 2.967744e-01 1.309471e-02 3.079935e-10 4.642425e-10 3.198174e-12 2.952523e-01 2.586375e-01 3.666769e-01 2.826249e-01 2.302075e-01 3.529839e-01 5.126354e-01
1.274329e-01 2.164615e-01 1.320751e-02 1.096648e-10 1.924172e-10 3.491820e-12 2.412840e-01 2.558504e-01 2.225952e-01 1.878998e-01 1.731238e-01 2.037869e-01 7.794118e-01
3.407703e+00 3.478322e+00 1.299207e+00 1.746650e-09 1.804988e-09 4.840013e-12 2.956413e-01 2.999511e-01 1.669612e-01 2.558852e-01 2.582384e-01 1.106433e-01 3.349282e-02
2.608634e-01 5.683176e-01 7.786146e-03 1.471814e-10 3.233856e-10 2.141023e-12 1.807341e-01 1.894497e-01 1.735599e-01 1.845853e-01 1.649848e-01 1.989916e-01 1.214863e+00
2.303614e-01 5.156944e-01 4.230244e-03 1.044864e-10 2.337738e-10 2.023978e-12 2.293738e-01 2.292247e-01 2.294919e-01 2.250950e-01 1.863495e-01 2.515983e-01 1.261803e+00
4.954265e-01 7.354586e-01 1.397490e-02 2.686446e-10 4.017161e-10 1.732435e-12 2.279442e-01 2.000613e-01 2.838712e-01 2.374510e-01 1.697174e-01 3.271286e-01 4.985591e-01
1.185278e+00 1.433388e+00 6.176054e-02 6.403779e-10 7.811404e-10 2.963208e-12 3.127705e-01 3.044199e-01 3.505844e-01 2.936089e-01 2.786028e-01 3.512031e-01 2.208333e-01
9.025761e-01 1.255417e+00 9.375603e-02 4.083856e-10 5.859364e-10 1.384682e-12 2.588593e-01 2.521622e-01 2.742111e-01 2.458958e-01 2.283766e-01 2.813767e-01 4.362416e-01
3.021152e-01 6.578102e-01 5.359365e-03 1.272629e-10 2.776346e-10 1.807922e-12 1.707719e-01 1.725641e-01 1.692767e-01 1.822680e-01 1.642708e-01 1.960102e-01 1.198611e+00
7.767586e-02 1.728195e-01 4.088204e-03 9.788009e-11 2.212339e-10 2.473621e-12 2.234448e-01 2.297842e-01 2.185416e-01 1.899416e-01 1.845039e-01 1.939008e-01 1.292929e+00
1.658732e+00 1.947666e+00 3.516484e-01 8.589558e-10 1.047912e-09 4.155716e-12 2.873081e-01 2.946283e-01 2.541933e-01 2.560688e-01 2.577050e-01 2.458238e-01 2.210526e-01
2.002499e-01 3.388395e-01 1.644883e-02 1.431520e-10 2.484505e-10 3.502368e-12 2.001680e-01 1.940219e-01 2.083193e-01 2.029804e-01 1.574934e-01 2.506600e-01 7.540193e-01
3.696880e-01 4.413392e-01 2.815044e-02 2.922123e-10 3.528097e-10 3.364547e-12 2.376001e-01 2.310189e-01 2.689702e-01 2.092634e-01 1.850704e-01 2.967745e-01 2.097902e-01
3.824466e-01 5.850729e-01 2.207967e-02 1.763145e-10 2.743993e-10 1.872628e-12 2.038561e-01 2.040134e-01 2.035763e-01 1.852967e-01 1.584371e-01 2.252881e-01 5.622776e-01
2.678648e+00 3.262414e+00 6.257381e-01 6.606433e-10 8.475748e-10 3.267248e-12 2.383162e-01 2.428402e-01 2.224069e-01 2.379141e-01 2.372790e-01 2.394565e-01 2.843602e-01
1.343465e-01 3.213283e-01 1.396577e-02 9.816850e-11 2.470303e-10 2.329836e-12 2.188859e-01 1.798734e-01 2.440026e-01 2.495695e-01 1.683948e-01 2.872585e-01 1.553254e+00
4.463277e-01 6.848562e-01 4.127917e-02 2.473201e-10 3.914700e-10 2.537234e-12 1.993424e-01 1.910841e-01 2.133660e-01 2.131570e-01 1.621582e-01 2.786152e-01 5.888889e-01
1.181038e-01 4.023916e-01 4.523608e-03 6.879963e-11 2.368563e-10 1.656741e-12 1.804689e-01 1.697263e-01 1.847608e-01 2.074590e-01 1.420895e-01 2.282626e-01 2.502970e+00
1.810994e-01 3.243221e-01 8.176215e-03 1.369858e-10 2.479067e-10 3.062972e-12 2.425322e-01 2.072300e-01 2.851552e-01 2.426658e-01 1.643031e-01 3.067082e-01 8.282443e-01
8.033985e-01 9.989674e-01 3.550259e-02 6.392954e-10 8.012369e-10 3.437610e-12 3.087812e-01 2.923407e-01 3.733343e-01 3.352973e-01 3.150320e-01 3.986767e-01 2.546816e-01
2.676859e-01 5.208489e-01 8.397984e-03 1.310278e-10 2.565288e-10 2.490495e-12 1.761070e-01 1.678376e-01 1.845763e-01 1.816489e-01 1.553363e-01 2.047830e-01 9.763780e-01
4.036789e-01 6.412119e-01 5.894299e-03 1.711079e-10 2.721472e-10 1.902283e-12 1.671376e-01 1.654501e-01 1.699635e-01 1.631855e-01 1.495305e-01 1.837600e-01 5.971395e-01
2.933622e-01 3.793920e-01 1.630583e-02 2.607457e-10 3.409548e-10 2.434284e-12 2.234878e-01 2.145011e-01 2.524293e-01 2.042921e-01 1.769179e-01 2.724779e-01 3.105134e-01
2.880281e-01 4.027019e-01 1.102359e-02 2.109128e-10 2.975611e-10 1.606420e-12 2.068898e-01 2.100114e-01 1.993493e-01 1.901281e-01 1.764202e-01 2.195578e-01 4.139785e-01
2.591623e-01 3.135104e-01 3.153042e-02 2.126559e-10 2.624639e-10 4.039665e-12 2.527365e-01 2.365676e-01 3.204580e-01 2.217416e-01 1.941024e-01 3.027012e-01 2.387543e-01
3.032502e-01 4.136633e-01 8.815167e-03 1.988180e-10 2.722539e-10 2.988663e-12 2.418112e-01 2.052149e-01 3.394015e-01 2.259015e-01 1.583318e-01 3.273677e-01 3.750000e-01
1.249152e+00 1.513818e+00 1.312911e-01 8.210005e-10 1.014598e-09 3.305706e-12 2.862266e-01 2.733024e-01 3.408144e-01 2.832076e-01 2.610588e-01 3.569834e-01 2.367601e-01
1.715869e+00 2.107425e+00 9.775333e-02 5.188796e-10 6.439189e-10 2.151270e-12 2.242301e-01 2.214929e-01 2.355414e-01 2.021580e-01 1.881537e-01 2.515899e-01 2.419825e-01
7.462612e-02 2.182852e-01 4.766982e-03 5.661780e-11 1.691341e-10 1.902913e-12 1.830194e-01 1.838219e-01 1.826292e-01 1.756863e-01 1.539655e-01 1.853298e-01 2.056410e+00
5.164971e-01 7.963007e-01 1.791702e-02 2.447028e-10 3.809011e-10 2.012119e-12 2.111095e-01 1.913015e-01 2.464054e-01 2.128239e-01 1.620985e-01 2.779158e-01 5.612009e-01
1.451741e+00 1.773883e+00 1.363285e-01 5.770185e-10 7.177238e-10 2.471549e-12 2.496479e-01 2.346162e-01 3.110271e-01 2.632022e-01 2.341780e-01 3.514720e-01 2.448980e-01
2.480352e-01 4.090195e-01 1.492529e-02 2.103114e-10 3.540374e-10 2.191931e-12 2.345122e-01 1.815263e-01 3.112373e-01 2.626327e-01 1.605334e-01 3.486917e-01 6.905941e-01
3.372000e-01 5.122924e-01 1.226487e-02 1.853323e-10 2.837448e-10 2.699146e-12 2.067920e-01 1.933073e-01 2.318168e-01 2.094606e-01 1.751345e-01 2.596334e-01 5.388535e-01
2.533619e-01 3.601370e-01 1.108542e-02 2.271004e-10 3.260160e-10 2.657534e-12 2.364585e-01 2.295689e-01 2.520914e-01 2.301526e-01 2.145756e-01 2.614133e-01 4.407159e-01
4.149567e-01 7.882777e-01 5.817084e-03 1.633493e-10 3.107967e-10 1.754893e-12 1.783300e-01 1.659526e-01 1.918950e-01 1.861422e-01 1.326025e-01 2.302171e-01 9.124538e-01
1.409941e-01 4.447006e-01 6.690239e-03 6.590630e-11 2.101258e-10 2.130143e-12 1.657462e-01 1.532452e-01 1.712743e-01 1.751134e-01 1.415734e-01 1.877820e-01 2.261339e+00
9.590990e-02 1.680813e-01 1.259793e-02 1.007630e-10 1.855361e-10 2.903980e-12 2.320965e-01 2.259537e-01 2.391876e-01 2.030835e-01 1.831284e-01 2.237088e-01 8.662791e-01
2.184617e-01 4.462075e-01 1.298620e-02 1.468321e-10 3.075934e-10 1.791119e-12 2.043664e-01 1.830466e-01 2.236015e-01 2.203327e-01 1.564312e-01 2.636057e-01 1.108384e+00
7.331432e-01 8.260844e-01 6.639099e-02 3.799860e-10 4.326587e-10 2.116414e-12 2.108084e-01 2.025243e-01 2.702375e-01 1.882945e-01 1.746792e-01 2.586195e-01 1.393939e-01
2.289269e-01 3.031746e-01 2.702530e-02 2.014699e-10 2.740934e-10 3.984822e-12 2.510033e-01 2.453279e-01 2.664364e-01 2.133053e-01 2.025024e-01 2.395587e-01 3.677419e-01
2.253254e-01 3.220733e-01 1.067503e-01 1.661441e-10 2.983228e-10 4.144628e-12 2.774184e-01 2.486370e-01 3.126932e-01 2.609976e-01 1.982957e-01 3.180502e-01 8.159204e-01
3.182220e-01 5.212566e-01 5.762218e-03 2.023215e-10 3.326467e-10 1.758031e-12 1.897646e-01 1.805466e-01 2.039508e-01 2.027065e-01 1.581748e-01 2.559098e-01 6.497948e-01
1.892953e-01 3.294817e-01 1.331659e-02 2.067965e-10 3.688308e-10 3.391674e-12 2.051302e-01 2.134659e-01 1.946663e-01 1.883314e-01 1.747905e-01 2.035789e-01 7.966102e-01
3.635208e-01 6.182765e-01 4.903056e-03 1.714189e-10 2.920691e-10 1.580566e-12 1.779165e-01 1.671872e-01 1.930201e-01 1.853881e-01 1.494100e-01 2.256875e-01 7.103825e-01
1.408016e-01 3.495128e-01 8.377888e-03 8.441841e-11 2.143773e-10 1.961720e-12 1.802349e-01 1.731331e-01 1.847408e-01 1.933311e-01 1.601765e-01 2.115680e-01 1.576087e+00
1.805476e+00 2.087194e+00 3.555160e-02 7.363870e-10 8.532085e-10 2.442549e-12 2.498230e-01 2.456696e-01 2.759169e-01 2.334036e-01 2.088055e-01 3.493237e-01 1.591696e-01
1.942484e-01 3.789389e-01 5.287521e-03 1.222744e-10 2.405145e-10 1.300376e-12 1.632436e-01 1.638452e-01 1.626280e-01 1.661129e-01 1.344460e-01 1.932113e-01 9.774011e-01
2.658989e-01 3.841045e-01 7.028572e-03 2.160844e-10 3.134754e-10 2.798185e-12 1.876557e-01 1.820521e-01 1.999277e-01 1.755522e-01 1.567579e-01 2.104210e-01 4.566210e-01
4.954390e-01 6.891143e-01 1.336744e-02 2.737900e-10 3.828648e-10 2.295059e-12 1.916045e-01 1.903113e-01 1.948233e-01 1.783421e-01 1.655214e-01 2.067961e-01 4.017563e-01
1.082066e-01 2.328908e-01 6.639440e-03 8.063637e-11 1.770509e-10 2.097492e-12 1.919776e-01 1.988371e-01 1.863898e-01 1.972300e-01 1.791329e-01 2.106617e-01 1.227603e+00
1.777720e-01 3.956484e-01 7.956555e-03 1.109754e-10 2.506608e-10 2.102919e-12 1.802513e-01 1.713610e-01 1.871805e-01 1.858642e-01 1.518778e-01 2.082846e-01 1.283019e+00
3.614098e-01 5.212651e-01 2.571375e-02 2.462341e-10 3.619665e-10 3.196084e-12 2.331366e-01 2.100999e-01 2.815138e-01 2.466574e-01 1.976297e-01 3.211356e-01 4.761905e-01
2.994009e-01 6.787438e-01 7.853460e-03 1.015019e-10 2.314956e-10 1.594031e-12 1.751991e-01 1.621468e-01 1.852305e-01 1.943633e-01 1.449963e-01 2.245469e-01 1.301136e+00
4.381471e-01 5.781140e-01 2.746209e-02 2.719079e-10 3.638631e-10 2.097103e-12 1.836946e-01 1.751458e-01 2.087780e-01 1.703233e-01 1.565861e-01 2.033302e-01 3.408135e-01
3.627525e-01 4.107139e-01 3.181839e-02 2.928670e-10 3.347433e-10 3.920575e-12 2.280817e-01 2.269343e-01 2.359982e-01 1.906834e-01 1.926082e-01 1.766286e-01 1.449275e-01
1.707082e-01 3.725485e-01 1.099114e-02 2.019405e-10 4.541733e-10 2.347628e-12 2.728403e-01 2.248302e-01 3.108309e-01 3.000445e-01 2.037313e-01 3.537708e-01 1.263736e+00
5.092366e-01 7.063212e-01 1.555927e-02 2.605707e-10 3.639740e-10 1.555402e-12 1.903867e-01 1.892858e-01 1.931443e-01 1.625500e-01 1.580868e-01 1.731950e-01 3.992172e-01
2.888311e-01 4.687480e-01 2.786228e-02 1.677432e-10 2.816545e-10 2.515530e-12 1.992844e-01 2.040765e-01 1.923334e-01 1.984434e-01 1.915952e-01 2.077800e-01 6.894198e-01
